Pixel,Intensity
-151.5879531064238,1387.0
-147.84921120618674,1458.5
-144.11170208139447,1420.5
-140.37542616332576,1433.0
-136.64038388171684,1506.0
-132.906575664696,1430.0
-129.17400193886715,1419.5
-125.44266312924447,1443.0
-121.71255965929959,1448.0
-117.98369195093983,1562.5
-114.25606042451909,1431.0
-110.5296654988415,1432.5
-106.80450759116866,1441.5
-103.08058711719423,1441.5
-99.35790449108754,1524.5
-95.63646012547179,1469.0
-91.91625443142038,1448.0
-88.19728781849335,1463.0
-84.47956069468273,1463.5
-80.76307346647809,1467.0
-77.04782653882285,1445.0
-73.33382031513975,1447.0
-69.62105519732722,1455.5
-65.90953158575576,1526.0
-62.199249879278796,1465.0
-58.49021047523274,1471.0
-54.78241376944061,1457.5
-51.07586015621564,1475.0
-47.37055002835041,1475.5
-43.66648377713864,1479.5
-39.96366179236429,1471.5
-36.262084462316125,1485.0
-32.561752173762216,1505.0
-28.862665312004538,1493.0
-25.164824260817113,1500.5
-21.46822940250422,1504.0
-17.772881117864017,1500.0
-14.078779786217638,1474.5
-10.385925785387371,1477.5
-6.69431949173304,1507.0
-3.003961280104704,1511.5
0.6851484761100437,1516.5
4.373009404993354,1530.0
8.059621136115311,1514.5
11.744983300512104,1522.0
15.429095530689665,1534.5
19.11195746062367,1506.0
22.793568725741352,1561.0
26.473928962954233,1562.0
30.153037810618116,1552.5
33.830894908543996,1522.0
37.50749989801261,1529.0
41.18285242174534,1566.5
44.85695212391511,1548.5
48.52979865015004,1574.0
52.2013916475189,1573.0
55.87173076453473,1575.5
59.54081565114393,1587.5
63.20864595874082,1621.5
66.87522134016035,1600.0
70.54054144965266,1593.0
74.20460594292672,1575.0
77.86741447709574,1595.0
81.5289667107063,1596.0
85.189262303742,1583.5
88.84830091759795,1594.0
92.50608221508446,1602.5
96.16260586044154,1608.5
99.81787151932076,1583.5
103.47187885877793,1582.5
107.12462754729131,1595.0
110.77611725474708,1601.5
114.42634765241746,1572.0
118.07531841300079,1616.0
121.72302921059963,1593.5
125.36947972069174,1596.0
129.0146696201773,1628.5
132.65859858732802,1635.0
136.30126630182713,1622.0
139.94267244473303,1626.5
143.58281669851203,1659.5
147.2216987469801,1626.5
150.85931827537206,1634.0
154.49567497029057,1663.5
158.1307685197171,1645.5
161.76459861299736,1627.5
165.3971649408668,1663.5
169.0284671954323,1662.5
172.65850507015784,1632.0
176.28727825988244,1668.5
179.9147864608094,1698.0
183.5410293705063,1688.5
187.1660066878976,1698.5
190.78971811326846,1693.0
194.4121633482573,1771.0
198.03334209585228,1946.5
201.65325406040574,2400.0
205.27189894760158,3440.5
208.88927646448428,5148.5
212.5053863194371,7251.0
216.1202282221966,9105.0
219.73380188380906,10435.5
223.3461070166959,11060.5
226.95714333459182,11356.5
230.56691055256306,11465.0
234.17540838702553,11561.5
237.78263655570117,11592.75
241.388594777658,11624.0
244.99328277327731,11640.5
248.59670026425738,11783.0
252.19884697363523,11853.5
255.7997226257503,11946.5
259.3993269462626,12028.0
262.99765966214545,12072.0
266.59472050167824,12152.5
270.1905091944536,12249.0
273.7850254713776,12412.5
277.3782690646476,12351.0
280.9702397077708,12466.0
284.56093713555674,12603.5
288.1503610841064,12634.5
291.7385112908196,12699.0
295.3253874943839,12757.0
298.910989434793,12871.0
302.4953168533175,13019.0
306.07836949251214,13038.0
309.66014709623414,13166.5
313.24064940960307,13186.0
316.8198761790227,13209.5
320.39782715218826,13292.5
323.97450207806105,13408.0
327.54990070687927,13451.0
331.12402279013986,13565.5
334.69686808063125,13583.5
338.2684363324006,13745.5
341.8387273007538,13735.0
345.40774074226647,13868.0
348.9754764147656,13941.5
352.54193407735875,14061.5
356.10711349038684,14188.5
359.6710144154531,14207.5
363.2336366154195,14327.0
366.79497985439593,14325.5
370.3550438977327,14426.0
373.9138285120316,14459.0
377.4713334651351,14576.5
381.02755852614064,14625.0
384.5825034653644,14599.5
388.1361680543778,14697.0
391.6885520659707,14839.5
395.23965527419205,14865.5
398.78947745429105,14991.5
402.33801838276486,14989.5
405.885277837333,15078.5
409.4312555969409,15135.5
412.9759514417565,15193.0
416.51936515316265,15321.0
420.06149651377564,15332.5
423.60234530740854,15477.5
427.1419113191041,15470.0
430.680194335102,15571.5
434.2171941428678,15657.75
437.7529105310714,15744.0
441.2873432895831,15863.0
444.8204922094774,15917.0
448.352357083033,15989.0
451.8829377037291,15995.0
455.4122338662419,15977.0
458.94024536644065,16011.0
462.4669720013917,16095.0
465.9924135693509,16173.0
469.5165698697674,16135.0
473.0394407032618,16193.5
476.5610258716588,16372.5
480.0813251779655,16494.5
483.6003384263531,16490.0
487.1180654221862,16620.5
490.63450597200426,16752.5
494.1496598835147,16766.5
497.66352696560716,16944.0
501.17610702833554,16971.5
504.68739988292873,16992.5
508.1974053417689,17053.5
511.7061232184242,17174.5
515.2135533276087,17152.0
518.719695485197,17169.0
522.2245495082279,17233.5
525.7281152149008,17266.5
529.2303924245643,17374.0
532.7313809577136,17376.5
536.2310806360074,17356.5
539.7294912822435,17539.5
543.2266127203657,17583.5
546.7224447754706,17620.0
550.2169872737868,17787.0
553.7102400426884,17901.0
557.202202910692,17937.0
560.6928757074456,18030.5
564.1822582637251,18091.5
567.6703504114521,18135.5
571.1571519836725,18151.5
574.6426628145564,18283.0
578.1268827394088,18284.0
581.6098115946515,18328.0
585.0914492178308,18284.5
588.5717954476168,18422.0
592.0508501237964,18455.0
595.5286130872701,18438.0
599.0050841800548,18659.0
602.4802632452847,18688.5
605.9541501271888,18689.0
609.4267446711274,18745.5
612.8980467235524,18990.5
616.3680561320216,18949.0
619.836772745195,19097.0
623.3041964128388,19123.5
626.7703269858175,19161.5
630.2351643160873,19226.0
633.698708256703,19344.5
637.1609586618033,19323.5
640.6219153866368,19443.5
644.0815782875252,19529.5
647.5399472218814,19523.0
650.9970220481991,19616.0
654.4528026260668,19605.0
657.9072888161463,19669.0
661.3604804801798,19727.0
664.8123774809792,19825.5
668.2629796824513,19819.0
671.7122869495543,19979.5
675.1602991483305,20188.5
678.607016145892,20194.0
682.0524378104164,20213.0
685.4965640111513,20348.5
688.9393946183845,20481.5
692.3809295035062,20588.0
695.821168538936,20621.0
699.2601115981597,20723.0
702.6977585557215,20886.0
706.1341092872208,20901.5
709.5691636693045,21006.0
713.0029215796822,21078.0
716.4353828970889,21160.5
719.8665475013331,21168.0
723.2964152732457,21331.0
726.7249860947195,21344.5
730.1522598486772,21422.5
733.5782364190745,21433.5
737.0029156909259,21537.5
740.4262975502534,21635.0
743.8483818841414,21640.0
747.2691685806858,21877.5
750.6886575290118,22019.5
754.1068486192926,22151.5
757.5237417427015,22019.5
760.9393367914563,22218.0
764.3536336587822,22320.5
767.7666322389414,22301.5
771.1783324272001,22438.0
774.5887341198468,22509.0
777.9978372141813,22505.5
781.4056416085259,22562.5
784.812147202203,22513.5
788.2173538955467,22741.5
791.6212615899094,22641.0
795.0238701876369,22681.0
798.4251795920791,22782.5
801.825189707597,22831.0
805.2239004395415,22784.5
808.6213116942708,22856.5
812.0174233791295,22846.0
815.4122354024694,22779.0
818.8057476736249,22785.5
822.1979601029234,22844.5
825.5888726016892,22901.5
828.978485082218,22946.0
832.3667974578057,23022.0
835.7538096427306,22947.5
839.1395215522425,23067.5
842.5239331025805,23143.5
845.9070442109623,23230.5
849.2888547955772,23188.0
852.6693647755928,23373.0
856.0485740711447,23488.0
859.4264826033432,23632.0
862.8030902942701,23719.5
866.1783970669712,23698.5
869.5524028454565,23934.0
872.9251075547072,23949.0
876.296511120654,24095.5
879.66661347021,24205.5
883.0354145312158,24209.5
886.4029142324944,24255.0
889.7691125038182,24326.0
893.1340092758983,24318.0
896.4976044804207,24382.5
899.8598980499992,24408.5
903.2208899182151,24510.5
906.580580019574,24454.0
909.9389682895417,24557.5
913.29605466453,24570.0
916.6518390818783,24731.5
920.006321479872,24772.0
923.3595017977277,24917.5
926.711379975608,24917.0
930.061955954603,25032.5
933.411229676738,24950.0
936.7592010849658,25173.5
940.1058701231632,25222.0
943.4512367361422,25415.0
946.7953008696386,25488.0
950.1380624703088,25658.0
953.4795214857331,25840.0
956.8196778644087,26006.0
960.1585315557531,26256.0
963.496082510097,26501.0
966.8323306786915,26624.5
970.1672760137008,26790.0
973.5009184681949,26751.5
976.8332579961498,26630.5
980.1642945524618,26522.5
983.4940280929331,26658.5
986.8224585742464,26592.0
990.1495859540191,26780.5
993.4754101907529,26798.0
996.7999312438515,27079.0
1000.1231490736136,27295.5
1003.445063641233,27570.5
1006.7656749088055,28134.5
1010.0849828393111,28578.5
1013.4029873966319,28437.5
1016.7196885455196,28296.5
1020.0350862516352,27948.0
1023.3491804815094,27665.5
1026.661971202564,27500.0
1029.9734583831014,27394.0
1033.2836419923078,27176.5
1036.5925220002391,27298.0
1039.900098377846,27293.5
1043.2063710969305,27234.5
1046.511340130197,27450.0
1049.8150054511898,27337.0
1053.117367034356,27336.0
1056.4184248549936,27516.5
1059.718178889263,27675.0
1063.0166291142123,27716.5
1066.313775507726,27710.0
1069.6096180485729,27755.0
1072.9041567163695,27837.5
1076.1973914916052,27879.0
1079.4893223556028,27901.5
1082.7799492905688,27975.0
1086.069272279543,27978.5
1089.3572913064272,28053.5
1092.6440063559712,28121.5
1095.9294174137758,28189.5
1099.2135244662895,28279.5
1102.4963275008013,28171.0
1105.7778265054476,28397.5
1109.05802146922,28399.5
1112.3369123819248,28376.0
1115.6144992342306,28542.5
1118.8907820176319,28691.5
1122.1657607244633,28733.0
1125.4394353478965,28878.0
1128.7118058819287,28949.5
1131.9828723213905,29063.5
1135.2526346619488,29229.5
1138.5210929000968,29372.0
1141.788247033146,29527.5
1145.054097059241,29840.0
1148.3186429773414,30292.0
1151.5818847872433,31085.5
1154.84382248954,32487.5
1158.104456085668,33924.5
1161.3637855778652,35229.5
1164.6218109691836,35333.0
1167.8785322634976,34272.0
1171.1339494654894,32817.0
1174.3880625806523,31658.0
1177.6408716152873,30959.5
1180.8923765765066,30755.0
1184.142577472223,30720.0
1187.3914743111527,30933.5
1190.6390671028203,31052.0
1193.8853558575465,31115.5
1197.1303405864564,31080.0
1200.3740213014644,30842.5
1203.6163980152887,30438.0
1206.8574707414482,30238.0
1210.0972394942328,30107.5
1213.3357042887474,30053.0
1216.5728651408717,30040.5
1219.8087220672824,29766.0
1223.0432750854452,29653.0
1226.2765242135974,29451.0
1229.508469470773,29344.5
1232.7391108767843,29152.0
1235.9684484522222,29083.0
1239.1964822184636,29166.0
1242.423212197653,29114.0
1245.648638412713,29158.5
1248.8727608873523,29196.5
1252.095579646044,29191.5
1255.317094714028,29371.0
1258.537306117316,29558.0
1261.7562138827016,29671.0
1264.9738180377244,29834.5
1268.1901186107061,29982.5
1271.4051156307214,29994.0
1274.6188091276163,30327.0
1277.8311991319897,30464.5
1281.0422856752048,30459.5
1284.2520687893812,30412.0
1287.4605485073953,30678.5
1290.667724862873,30563.5
1293.8735978902005,30713.0
1297.0781676245133,30665.0
1300.2814341016965,30632.5
1303.483397358381,30690.5
1306.684057431954,30709.5
1309.8834143605418,30654.5
1313.0814681830088,30832.5
1316.27821893898,30765.0
1319.4736666688004,30868.5
1322.6678114135684,30913.0
1325.8606532151207,30904.0
1329.052192116029,30871.0
1332.2424281595886,30806.0
1335.4313613898412,30895.5
1338.6189918515665,30926.5
1341.8053195902576,30890.0
1344.9903446521566,30887.0
1348.1740670842119,30878.5
1351.3564869341135,30895.5
1354.5376042502721,31022.5
1357.7174190818223,31002.0
1360.8959314786262,31070.5
1364.0731414912516,31169.0
1367.2490491709978,31044.0
1370.423654569884,30916.5
1373.5969577406322,31001.0
1376.7689587366876,30970.5
1379.9396576122163,31044.5
1383.1090544220788,31157.5
1386.2771492218599,31199.5
1389.4439420678464,31260.0
1392.609433017038,31434.5
1395.7736221271334,31367.5
1398.9365094565437,31467.0
1402.0980950643716,31415.0
1405.25837901044,31503.0
1408.417361355252,31516.5
1411.5750421600278,31599.0
1414.7314214866637,31541.0
1417.8864993977768,31616.0
1421.0402759566568,31677.0
1424.1927512273032,31683.5
1427.3439252743956,31749.0
1430.493798163312,31903.0
1433.6423699601073,31896.0
1436.7896407315384,32033.0
1439.9356105450497,32056.5
1443.080279468748,32168.5
1446.223647571449,32306.0
1449.3657149226274,32296.5
1452.5064815924634,32412.5
1455.645947651792,32463.5
1458.784113172147,32311.0
1461.9209782257167,32419.0
1465.0565428853843,32360.5
1468.1908072246915,32256.0
1471.3237713178642,32230.5
1474.4554352397863,32290.0
1477.585799066026,32333.5
1480.7148628728028,32411.5
1483.8426267370123,32506.5
1486.96909073622,32551.0
1490.0942549486426,32571.0
1493.2181194531659,32692.5
1496.3406843293342,32634.5
1499.4619496573541,32872.0
1502.581915518098,33091.0
1505.7005819930746,33374.0
1508.8179491644623,33810.5
1511.9340171151016,34374.5
1515.048785928455,35195.0
1518.162255688676,36390.5
1521.2744264805406,37740.5
1524.385298389483,39168.0
1527.494871501578,40172.0
1530.6031459035585,40423.0
1533.7101216827941,39451.5
1536.815798927295,37925.5
1539.920177725715,36146.0
1543.0232581673517,34865.0
1546.1250403421436,33919.5
1549.225524340658,33476.5
1552.32471025411,33475.5
1555.4225981743439,33211.5
1558.5191881938263,33100.0
1561.6144804056821,33238.5
1564.708474903644,33307.5
1567.8011717820846,33140.5
1570.8925711360134,33256.5
1573.9826730610403,33275.5
1577.0714776534296,33254.5
1580.1589850100572,33422.5
1583.2451952284173,33425.5
1586.330108406637,33474.5
1589.413724643462,33492.5
1592.4960440382456,33491.0
1595.5770666909702,33556.0
1598.656792702237,33795.5
1601.7352221732472,33777.5
1604.812355205835,33842.0
1607.8881919024316,33878.0
1610.9627323660934,33853.0
1614.0359767004702,33881.0
1617.1079250098337,33973.0
1620.1785773990632,33992.0
1623.247933973631,33981.5
1626.3159948396315,33932.0
1629.3827601037483,34023.5
1632.4482298732692,34055.5
1635.5124042561001,34018.5
1638.5752833607185,34046.0
1641.6368672962199,33919.0
1644.6971561722967,34213.0
1647.7561500992197,34130.5
1650.813849187878,34117.0
1653.870253549736,34133.5
1656.9253632968575,34139.0
1659.9791785418965,34312.0
1663.031699398096,34168.5
1666.0829259792845,34353.5
1669.1328583998802,34372.0
1672.181496774887,34247.5
1675.228841219894,34437.0
1678.2748918510624,34453.0
1681.3196487851492,34330.5
1684.3631121394938,34388.5
1687.4052820319994,34440.0
1690.446158581155,34231.5
1693.4857419060318,34400.5
1696.5240321262645,34288.0
1699.5610293620775,34124.0
1702.5967337342518,34331.0
1705.6311453641501,34096.5
1708.6642643737068,34154.5
1711.6960908854198,34212.0
1714.7266250223547,34161.0
1717.7558669081518,34109.5
1720.7838166670044,33965.5
1723.8104744236807,33952.0
1726.8358403035054,33916.0
1729.8599144323744,33765.0
1732.8826969367292,33824.0
1735.904187943579,33823.0
1738.9243875804968,33690.0
1741.943295975605,33750.0
1744.9609132575824,33765.0
1747.977239555661,33709.5
1750.9922749996258,33731.0
1754.0060197198218,33761.5
1757.0184738471362,33939.5
1760.0296375130056,33945.5
1763.0395108494195,33925.0
1766.0480939889167,34055.5
1769.0553870645708,34007.5
1772.0613902100085,34050.5
1775.066103559402,34264.5
1778.069527247455,34242.5
1781.0716614094272,34703.0
1784.0725061811063,34622.5
1787.072061698822,34872.5
1790.0703280994458,35132.0
1793.0673055203843,35225.0
1796.062994099564,35133.0
1799.0573939754686,35325.5
1802.0505052871013,35400.5
1805.0423281740004,35794.5
1808.0328627762283,35697.5
1811.0221092343927,35797.5
1814.0100676896036,35814.0
1816.9967382835202,35831.0
1819.9821211583185,36291.0
1822.966216456698,36392.5
1825.949024321886,36692.5
1828.9305448976265,36862.5
1831.910778328187,36405.0
1834.8897247583518,37433.0
1837.86738433344,36728.5
1840.8437571992508,36580.5
1843.8188435021439,37448.0
1846.792643388966,37567.5
1849.7651570070775,37354.0
1852.7363845043692,38136.0
1855.7063260292307,37706.5
1858.674981730568,37101.5
1861.6423517577823,38025.0
1864.6084362608017,38587.5
1867.5732353900457,38338.0
1870.5367492964542,39072.0
1873.4989781314616,39216.5
1876.4599220470081,39355.0
1879.419581195536,38929.5
1882.3779557299895,40076.5
1885.3350458038149,39954.0
1888.2908515709496,42044.0
1891.2453731858368,43098.5
1894.1986108034143,42525.5
1897.1505645791185,43501.5
1900.1012346688658,46180.0
1903.0506212290893,45676.5
1905.9987244166987,47497.5
1908.9455443890838,48007.0
1911.8910813041584,46264.5
1914.8353353202838,47262.0
1917.7783065963486,48233.0
1920.7199952916963,49236.5
1923.6604015661687,52378.0
1926.5995255800954,48528.5
1929.537367494282,49068.0
1932.4739274700223,52188.5
1935.4092056690824,54207.5
1938.3432022537236,55074.0
1941.2759173866652,55796.0
1944.2073512311144,55658.5
1947.1375039507657,55775.5
1950.0663757097718,54866.0
1952.9939666727623,58080.0
1955.9202770048469,59956.5
1958.845306871608,57774.5
1961.7690564390869,59413.5
1964.6915258738118,61995.5
1967.612715342766,62298.5
1970.5326250134021,61223.0
1973.4512550536492,61115.5
1976.3686056318948,60147.5
1979.2846769169846,63857.0
1982.1994690782376,65535.0
1985.1129822854346,64676.0
1988.025216708811,65535.0
1990.936172519061,65535.0
1993.8458498873515,65535.0
1996.7542489852967,65535.0
1999.6613699849659,65535.0
2002.5672130588864,65535.0
2005.4717783800443,65535.0
2008.3750661218728,65535.0
2011.2770764582638,65535.0
2014.1778095635564,65535.0
2017.077265612541,65535.0
2019.9754447804626,65535.0
2022.8723472430065,65535.0
2025.7679731763055,65535.0
2028.6623227569435,65535.0
2031.555396161948,65535.0
2034.4471935687907,65535.0
2037.3377151553868,65535.0
2040.2269611000884,65535.0
2043.1149315816947,65535.0
2046.0016267794417,65535.0
2048.887046873002,65535.0
2051.7711920424954,65535.0
2054.6540624684676,65535.0
2057.535658331901,65535.0
2060.415979814221,65535.0
2063.2950270972797,65535.0
2066.1728003633616,65535.0
2069.049299795188,65535.0
2071.9245255759015,65535.0
2074.7984778890786,65535.0
2077.671156918732,65535.0
2080.542562849296,65535.0
2083.4126958656198,65535.0
2086.281556152997,65535.0
2089.1491438971316,65535.0
2092.0154592841573,65535.0
2094.8805025006295,65535.0
2097.744273733526,65535.0
2100.6067731702387,65535.0
2103.4680009985896,65535.0
2106.3279574068,65535.0
2109.1866425835287,65535.0
2112.044056717845,65535.0
2114.900199999218,65535.0
2117.7550726175577,65535.0
2120.608674763167,65535.0
2123.4610066267596,65535.0
2126.3120683994784,65535.0
2129.161860272863,65535.0
2132.0103824388607,65535.0
2134.8576350898293,65535.0
2137.7036184185417,65535.0
2140.548332618171,65535.0
2143.3917778822833,65535.0
2146.2339544048664,65535.0
2149.074862380312,65535.0
2151.9145020033975,65535.0
2154.7528734693115,65535.0
2157.5899769736498,65535.0
2160.4258127123903,65535.0
2163.2603808819185,65535.0
2166.0936816790236,65535.0
2168.9257153008803,65535.0
2171.7564819450636,65535.0
2174.585981809534,65535.0
2177.4142150926673,65535.0
2180.241181993206,65535.0
2183.0668827102963,65535.0
2185.8913174434783,65535.0
2188.714486392677,65535.0
2191.536389758192,65535.0
2194.3570277407416,65535.0
2197.1764005414007,65535.0
2199.994508361644,65535.0
2202.8113514033357,65535.0
2205.6269298687075,65535.0
2208.441243960384,65535.0
2211.254293881375,65535.0
2214.066079835058,65535.0
2216.876602025204,65535.0
2219.685860655958,65535.0
2222.493855931836,65535.0
2225.3005880577366,65535.0
2228.1060572389433,65535.0
2230.9102636810967,65535.0
2233.7132075902227,65535.0
2236.514889172722,65535.0
2239.315308635356,65535.0
2242.114466185274,65535.0
2244.9123620299797,65535.0
2247.7089963773506,65535.0
2250.5043694356427,65535.0
2253.298481413465,65535.0
2256.0913325198017,65535.0
2258.8829229639996,65535.0
2261.673252955774,65535.0
2264.4623227051998,65535.0
2267.2501324227087,65535.0
2270.0366823191107,65535.0
2272.8219726055613,65535.0
2275.606003493587,65535.0
2278.388775195068,65535.0
2281.1702879222357,65535.0
2283.950541887698,65535.0
2286.729537304396,65535.0
2289.507274385647,65535.0
2292.283753345102,65535.0
2295.0589743967867,65535.0
2297.832937755069,65535.0
2300.605643634666,65535.0
2303.377092250652,65535.0
2306.1472838184454,65535.0
2308.9162185538116,65535.0
2311.683896672879,65535.0
2314.4503183921115,65535.0
2317.215483928314,65535.0
2319.9793934986556,65535.0
2322.742047320622,65535.0
2325.503445612074,65535.0
2328.2635885911914,65535.0
2331.0224764765044,65535.0
2333.7801094868883,65535.0
2336.536487841553,65535.0
2339.291611760047,65535.0
2342.045481462261,65535.0
2344.7980971684156,65535.0
2347.549459099082,65535.0
2350.299567475151,65535.0
2353.0484225178625,65535.0
2355.7960244487767,65535.0
2358.542373489792,65535.0
2361.2874698631495,65535.0
2364.0313137914018,65535.0
2366.773905497452,65535.0
2369.5152452045113,65535.0
2372.2553331361414,65535.0
2374.994169516216,65535.0
2377.731754568944,65535.0
2380.4680885188536,65535.0
2383.2031715908015,65535.0
2385.9370040099784,65535.0
2388.669586001877,65535.0
2391.400917792329,65535.0
2394.130999607485,65535.0
2396.8598316738135,65535.0
2399.587414218102,65535.0
2402.3137474674622,65535.0
2405.038831649319,65535.0
2407.762666991417,65535.0
2410.4852537218176,65535.0
2413.2065920689,65535.0
2415.926682261348,65535.0
2418.6455245281704,65535.0
2421.3631190986907,65535.0
2424.079466202531,65535.0
2426.794566069635,65535.0
2429.5084189302597,65535.0
2432.2210250149637,65535.0
2434.9323845546187,65535.0
2437.6424977804054,65535.0
2440.3513649238084,65535.0
2443.0589862166235,65535.0
2445.7653618909444,65535.0
2448.4704921791763,65535.0
2451.1743773140242,65535.0
2453.8770175285026,65535.0
2456.5784130559186,65535.0
2459.2785641298888,65535.0
2461.9774709843296,65535.0
2464.675133853447,65535.0
2467.371552971761,65535.0
2470.0667285740765,65535.0
2472.7606608955066,65535.0
2475.4533501714523,65535.0
2478.1447966376163,65535.0
2480.835000529991,65535.0
2483.5239620848624,65535.0
2486.2116815388217,65535.0
2488.8981591287375,65535.0
2491.583395091773,65535.0
2494.2673896653923,65535.0
2496.950143087335,65535.0
2499.631655595638,65535.0
2502.3119274286273,65535.0
2504.990958824912,65535.0
2507.668750023391,65535.0
2510.345301263251,65535.0
2513.020612783952,65535.0
2515.694684825259,65535.0
2518.3675176272063,65535.0
2521.0391114301074,65535.0
2523.7094664745673,65535.0
2526.378583001466,65535.0
2529.0464612519736,65535.0
2531.7131014675233,65535.0
2534.378503889844,65535.0
2537.042668760927,65535.0
2539.7055963230505,65535.0
2542.3672868187714,65535.0
2545.027740490912,65535.0
2547.6869575825804,65535.0
2550.3449383371462,65535.0
2553.0016829982687,65535.0
2555.657191809858,65535.0
2558.3114650161206,65535.0
2560.9645028615123,65535.0
2563.6163055907746,65535.0
2566.266873448907,65535.0
2568.916206681184,65535.0
2571.564305533142,65535.0
2574.211170250597,65535.0
2576.8568010796207,65535.0
2579.5011982665437,65535.0
2582.144362057981,65535.0
2584.786292700792,65535.0
2587.4269904421126,65535.0
2590.0664555293333,65535.0
2592.704688210113,65535.0
2595.3416887323638,65535.0
2597.977457344261,65535.0
2600.611994294244,65535.0
2603.2452998310073,65535.0
2605.8773742034937,65535.0
2608.5082176609194,65535.0
2611.1378304527516,65535.0
2613.7662128287066,65535.0
2616.3933650387607,65535.0
2619.0192873331416,65535.0
2621.643979962335,65535.0
2624.2674431770774,65535.0
2626.8896772283515,65535.0
2629.5106823674014,65535.0
2632.1304588457115,65535.0
2634.749006915019,65535.0
2637.3663268273194,65535.0
2639.982418834832,65535.0
2642.59728319006,65535.0
2645.210920145715,65535.0
2647.823329954783,65535.0
2650.4345128704754,65535.0
2653.044469146267,65535.0
2655.653199035858,65535.0
2658.2607027932027,65535.0
2660.8669806724974,65535.0
2663.4720329281736,65535.0
2666.075859814906,65535.0
2668.678461587613,65535.0
2671.279838501452,65535.0
2673.879990811811,65535.0
2676.4789187743263,65535.0
2679.076622644865,65535.0
2681.6731026795333,65535.0
2684.2683591346704,65535.0
2686.8623922668557,65535.0
2689.4552023328943,65535.0
2692.0467895898364,65535.0
2694.637154294951,65535.0
2697.226296705754,65535.0
2699.814217079982,65535.0
2702.400915675609,65535.0
2704.9863927508322,65535.0
2707.5706485640803,65535.0
2710.1536833740192,65535.0
2712.735497439531,65535.0
2715.3160910197275,65535.0
2717.8954643739526,65535.0
2720.4736177617706,65535.0
2723.050551442977,65535.0
2725.6262656775816,65535.0
2728.20076072582,65535.0
2730.7740368481645,65535.0
2733.346094305296,65535.0
