Pixel,Intensity
2735.9169333581212,1721.0
2738.48655426776,1816.0
2741.0549572955715,1830.0
2743.6221427031123,1738.0
2746.1881107521713,1600.0
2748.752861704752,1537.0
2751.316395823076,1433.0
2753.8787133695787,1442.0
2756.439814606916,1385.0
2758.999699797958,1309.0
2761.558369205788,1294.0
2764.1158230937,1279.0
2766.6720617252104,1268.0
2769.2270853640366,1279.0
2771.780894274123,1254.0
2774.3334887196106,1281.0
2776.8848689648567,1228.0
2779.435035274433,1252.0
2781.983987913114,1270.0
2784.5317271458825,1270.0
2787.078253237938,1268.0
2789.6235664546766,1266.0
2792.167667061707,1258.0
2794.710555324844,1270.0
2797.2522315101014,1247.0
2799.792695883705,1251.0
2802.3319487120843,1292.0
2804.8699902618646,1247.0
2807.406820799879,1264.0
2809.9424405931695,1247.0
2812.4768499089605,1270.0
2815.010049014696,1296.0
2817.542038178013,1298.0
2820.0728176667453,1287.0
2822.6023877489242,1330.0
2825.130748692787,1306.0
2827.6579007667624,1334.0
2830.1838442394746,1359.0
2832.708579379745,1378.0
2835.232106456595,1437.0
2837.7544257392383,1461.0
2840.2755374970766,1528.0
2842.795441999713,1556.0
2845.3141395169387,1638.0
2847.8316303187385,1708.0
2850.3479146752907,1718.0
2852.8629928569626,1725.0
2855.376865134309,1701.0
2857.8895317780753,1693.0
2860.400993059209,1661.0
2862.911249248822,1689.0
2865.420300618229,1744.0
2867.9281474389336,1763.0
2870.4347899826153,1784.0
2872.940228521149,1835.0
2875.4444633265903,1904.0
2877.94749467118,1932.0
2880.4493228273404,1980.0
2882.949948067684,2042.0
2885.449370664999,2069.0
2887.947590892256,2092.0
2890.44460902261,2048.0
2892.940425329396,2074.0
2895.435040086126,2048.0
2897.928453566501,2040.0
2900.420666044387,2016.0
2902.911677793836,2029.0
2905.401489089081,2033.0
2907.890100204526,2063.0
2910.37751141475,2095.0
2912.863722994516,2128.0
2915.348735218753,2135.0
2917.8325483625704,2196.0
2920.315162701254,2293.0
2922.7965785102497,2336.0
2925.276796065191,2462.0
2927.75581564188,2650.0
2930.2336375162795,2925.0
2932.710261964543,3350.0
2935.185689262975,3931.0
2937.659919688058,5025.0
2940.132953516444,7098.0
2942.6047910249545,11138.0
2945.0754324905756,18226.0
2947.5448781904597,25828.0
2950.013128401939,28214.0
2952.4801834024856,23918.0
2954.946043469761,15662.0
2957.4107088815836,9251.0
2959.8741799159325,5883.0
2962.336456850955,4364.0
2964.7975399649586,3559.0
2967.2574295364157,3109.0
2969.716125843963,2862.0
2972.1736291663856,2646.0
2974.6299397826515,2619.0
2977.0850579718644,2568.0
2979.538984013305,2511.0
2981.9917181864075,2566.0
2984.443260770762,2570.0
2986.893612046126,2644.0
2989.3427722923952,2796.0
2991.7907417896404,2840.0
2994.23752081808,2963.0
2996.683109658092,3149.0
2999.1275085902016,3314.0
3001.5707178950997,3458.0
3004.012737853618,3629.0
3006.453568746754,3720.0
3008.893210855649,3810.0
3011.3316644616025,3886.0
3013.7689298460573,3677.0
3016.2050072906113,3622.0
3018.6398970770188,3400.0
3021.073599487174,3244.0
3023.5061148031255,3007.0
3025.9374433070734,2815.0
3028.367585281356,2737.0
3030.796541008467,2545.0
3033.2243107710456,2458.0
3035.6508948518767,2384.0
3038.0762935338917,2302.0
3040.500507100165,2268.0
3042.9235358339174,2190.0
3045.345380018516,2111.0
3047.7660399374654,2105.0
3050.1855158744183,2027.0
3052.6038081131683,2084.0
3055.0209169376503,1983.0
3057.4368426319415,1959.0
3059.851585480259,1953.0
3062.265145766958,1915.0
3064.6775237765432,1869.0
3067.0887197936427,1892.0
3069.4987341030373,1839.0
3071.9075669896374,1807.0
3074.3152187384876,1826.0
3076.721689634789,1797.0
3079.126979963854,1799.0
3081.53109001114,1742.0
3083.9340200622555,1754.0
3086.3357704029113,1767.0
3088.7363413189905,1748.0
3091.1357330964747,1731.0
3093.533946021502,1740.0
3095.9309803803335,1714.0
3098.3268364593623,1682.0
3100.721514545119,1674.0
3103.1150149242567,1676.0
3105.507337883566,1653.0
3107.8984837099633,1626.0
3110.2884526904945,1594.0
3112.6772451123416,1594.0
3115.0648612627974,1634.0
3117.4513014293043,1575.0
3119.8365658994135,1560.0
3122.220654960818,1588.0
3124.603568901326,1545.0
3126.9853080088724,1588.0
3129.365872571527,1507.0
3131.74526287747,1532.0
3134.123479215017,1528.0
3136.5005218725983,1505.0
3138.876391138783,1503.0
3141.2510873022384,1465.0
3143.624610651772,1475.0
3145.9969614763104,1456.0
3148.3681400648948,1414.0
3150.7381467066916,1425.0
3153.1069816909876,1425.0
3155.4746453071875,1452.0
3157.841137844811,1442.0
3160.2064595935008,1412.0
3162.570610843026,1366.0
3164.933591883251,1383.0
3167.295403004173,1414.0
3169.656044495907,1385.0
3172.0155166486784,1414.0
3174.3738197528255,1418.0
3176.7309540988063,1399.0
3179.0869199771896,1353.0
3181.441717678663,1344.0
3183.7953474940186,1357.0
3186.1478097141735,1330.0
3188.4991046301493,1345.0
3190.8492325330753,1338.0
3193.1981937142027,1334.0
3195.5459884648844,1317.0
3197.8926170765953,1317.0
3200.2380798409013,1289.0
3202.5823770494935,1330.0
3204.925508994169,1490.0
3207.267475966826,1345.0
3209.6082782594804,1321.0
3211.9479161642466,1336.0
3214.2863899733547,1279.0
3216.623699979129,1304.0
3218.9598464740175,1285.0
3221.294829750548,1285.0
3223.6286501013838,1251.0
3225.961307819265,1296.0
3228.2928031970514,1300.0
3230.623136527709,1241.0
3232.952308104286,1260.0
3235.2803182199623,1254.0
3237.6071671679965,1232.0
3239.9328552417537,1230.0
3242.2573827347096,1235.0
3244.5807499404345,1258.0
3246.9029571525916,1230.0
3249.224004664955,1213.0
3251.543892771393,1241.0
3253.8626217658657,1218.0
3256.180191942449,1216.0
3258.4966035953003,1252.0
3260.8118570186834,1233.0
3263.125952506947,1211.0
3265.4388903545478,1215.0
3267.7506708560395,1209.0
3270.061294306057,1228.0
3272.370760999349,1450.0
3274.679071230743,1230.0
3276.986225295168,1218.0
3279.2922234876423,1213.0
3281.5970661032807,1211.0
3283.9007534372904,1205.0
3286.20328578497,1201.0
3288.5046634417067,1251.0
3290.804886702983,1207.0
3293.103955864366,1177.0
3295.401871221522,1173.0
3297.698633070204,1218.0
3299.9942417062466,1199.0
3302.2886974255835,1180.0
3304.5820005242313,1167.0
3306.874151298296,1173.0
3309.1651500439693,1201.0
3311.4549970575317,1182.0
3313.743692635351,1245.0
3316.031237073881,1215.0
3318.317630669655,1199.0
3320.602873719301,1228.0
3322.886966519527,1190.0
3325.169909367123,1182.0
3327.451702558965,1207.0
3329.7323463920166,1196.0
3332.0118411633175,1192.0
3334.290187169994,1197.0
3336.567384709251,1209.0
3338.8434340783806,1188.0
3341.1183355747507,1203.0
3343.39208949581,1184.0
3345.6646961390943,1180.0
3347.9361558022065,1224.0
3350.206468782846,1190.0
3352.4756353787743,1207.0
3354.7436558878453,1188.0
3357.0105306079768,1186.0
3359.276259837179,1203.0
3361.5408438735285,1173.0
3363.8042830151844,1186.0
3366.0665775603793,1224.0
3368.327727807422,1237.0
3370.5877340546976,1186.0
3372.846596600668,1209.0
3375.1043157438635,1186.0
3377.3608917828988,1205.0
3379.61632501645,1213.0
3381.8706157432753,1188.0
3384.123764262202,1199.0
3386.375770872135,1192.0
3388.6266358720422,1196.0
3390.8763595609726,1188.0
3393.1249422380406,1239.0
3395.3723842024265,1215.0
3397.6186857533976,1211.0
3399.863847190274,1165.0
3402.1078688124544,1209.0
3404.350750919404,1220.0
3406.5924938106564,1171.0
3408.8330977858113,1211.0
3411.0725631445384,1218.0
3413.3108901865853,1203.0
3415.5480792117414,1211.0
3417.784130519887,1226.0
3420.0190444109576,1180.0
3422.2528211849512,1249.0
3424.4854611419414,1205.0
3426.7169645820595,1186.0
3428.9473318055043,1197.0
3431.1765631125327,1209.0
3433.4046588034726,1188.0
3435.6316191787155,1209.0
3437.8574445387057,1192.0
3440.082135183964,1203.0
3442.305691415064,1186.0
3444.5281135326404,1213.0
3446.7494018373927,1161.0
3448.9695566300834,1192.0
3451.188578211526,1178.0
3453.406466882605,1199.0
3455.6232229442594,1188.0
3457.83884669749,1194.0
3460.0533384433475,1188.0
3462.266698482952,1169.0
3464.4789271174814,1188.0
3466.6900246481564,1190.0
3468.8999913762746,1178.0
3471.1088276031787,1205.0
3473.316533630272,1173.0
3475.523109759006,1188.0
3477.728556290902,1209.0
3479.932873527523,1188.0
3482.136061770496,1194.0
3484.3381213215,1177.0
3486.539052482265,1203.0
3488.738855554575,1180.0
3490.9375308402687,1156.0
3493.1350786412404,1222.0
3495.3314992594333,1165.0
3497.526792996845,1163.0
3499.7209601555223,1171.0
3501.914001037565,1224.0
3504.1059159451215,1182.0
3506.296705180397,1188.0
3508.4863690456386,1222.0
3510.6749078431494,1192.0
3512.862321875278,1241.0
3515.0486114444248,1178.0
3517.233776853036,1184.0
3519.4178184036136,1167.0
3521.6007363986955,1201.0
3523.7825311408724,1186.0
3525.963202932786,1180.0
3528.142752077123,1271.0
3530.321178876615,1186.0
3532.4984836340354,1194.0
3534.674666652212,1197.0
3536.849728234012,1213.0
3539.023668682352,1156.0
3541.196488300184,1178.0
3543.3681873905134,1175.0
3545.538766256386,1184.0
3547.708225200893,1173.0
3549.8765645271633,1203.0
3552.0437845383767,1243.0
3554.209885537741,1163.0
3556.3748678285247,1178.0
3558.538731714025,1178.0
3560.701477497587,1201.0
3562.8631054825855,1159.0
3565.02361597245,1178.0
3567.1830092706423,1194.0
3569.3412856806663,1167.0
3571.4984455060603,1218.0
3573.65448905041,1192.0
3575.809416617334,1190.0
3577.963228510487,1171.0
3580.1159250335713,1154.0
3582.267506490316,1203.0
3584.4179731844924,1190.0
3586.5673254199082,1218.0
3588.715563500409,1218.0
3590.8626877298702,1197.0
3593.0086984122136,1167.0
3595.1535958513905,1196.0
3597.297380351385,1171.0
3599.440052216214,1215.0
3601.58161174994,1199.0
3603.722059256648,1199.0
3605.861395040465,1175.0
3607.999619405542,1197.0
3610.136732656074,1192.0
3612.2727350962796,1199.0
3614.407627030412,1167.0
3616.5414087627614,1186.0
3618.6740805976387,1169.0
3620.8056428393993,1190.0
3622.936095792418,1205.0
3625.065439761107,1186.0
3627.19367504991,1194.0
3629.3208019632893,1178.0
3631.4468208057497,1207.0
3633.5717318818206,1213.0
3635.6955354960555,1220.0
3637.8182319530442,1281.0
3639.9398215573983,1197.0
3642.0603046137603,1218.0
3644.179681426802,1161.0
3646.2979523012164,1197.0
3648.4151175417283,1190.0
3650.5311774530837,1201.0
3652.64613234006,1196.0
3654.759982507463,1177.0
3656.8727282601176,1199.0
3658.9843699028697,1171.0
3661.094907740604,1199.0
3663.204342078212,1180.0
3665.312673220629,1188.0
3667.4199014727983,1216.0
3669.526027139691,1213.0
3671.6310505263064,1226.0
3673.73497193766,1203.0
3675.837791678792,1177.0
3677.939510054768,1224.0
3680.0401273706702,1186.0
3682.1396439316013,1165.0
3684.238060042693,1216.0
3686.335376009092,1215.0
3688.431592135963,1218.0
3690.526708728499,1232.0
3692.6207260919036,1165.0
3694.7136445314063,1184.0
3696.8054643522573,1201.0
3698.8961858597177,1192.0
3700.9858093590738,1196.0
3703.0743351556266,1199.0
3705.1617635546972,1194.0
3707.248094861623,1158.0
3709.3333293817595,1209.0
3711.4174674204787,1173.0
3713.5005092831707,1245.0
3715.5824552752365,1173.0
3717.663305702099,1196.0
3719.7430608691957,1173.0
3721.8217210819766,1197.0
3723.899286645912,1197.0
3725.9757578664776,1186.0
3728.051135049176,1213.0
3730.1254184995178,1159.0
3732.19860852302,1182.0
3734.2707054252223,1190.0
3736.3417095116783,1237.0
3738.411621087953,1188.0
3740.480440459618,1184.0
3742.548167932262,1171.0
3744.614803811488,1173.0
3746.6803484029024,1182.0
3748.7448020121356,1190.0
3750.8081649448177,1199.0
3752.8704375065936,1199.0
3754.9316200031208,1199.0
3756.991712740064,1188.0
3759.0507160230936,1169.0
3761.1086301579035,1167.0
3763.16545545018,1182.0
3765.2211922056267,1196.0
3767.275840729957,1235.0
3769.3294013288923,1199.0
3771.3818743081574,1171.0
3773.433259973488,1178.0
3775.483558630627,1203.0
3777.532770585325,1180.0
3779.5808961433395,1180.0
3781.6279356104296,1180.0
3783.6738892923695,1190.0
3785.718757494933,1197.0
3787.7625405238996,1205.0
3789.8052386850577,1196.0
3791.846852284194,1154.0
3793.8873816271152,1169.0
3795.92682701961,1180.0
3797.965188767488,1173.0
3800.002467176555,1194.0
3802.0386625526316,1178.0
3804.073775201521,1197.0
3806.107805429052,1207.0
3808.1407535410417,1175.0
3810.172619843308,1224.0
3812.2034046416884,1180.0
3814.2331082419987,1190.0
3816.2617309500783,1218.0
3818.2892730717485,1188.0
3820.315734912845,1243.0
3822.341116779202,1196.0
3824.3654189766457,1182.0
3826.388641811018,1156.0
3828.410785588141,1171.0
3830.4318506138534,1182.0
3832.451837193985,1188.0
3834.470745634366,1211.0
3836.488576240825,1169.0
3838.5053293191904,1205.0
3840.521005175291,1180.0
3842.5356041149444,1169.0
3844.5491264439715,1175.0
3846.5615724681975,1186.0
3848.5729424934343,1209.0
3850.583236825494,1213.0
3852.592455770189,1180.0
3854.6005996333206,1161.0
3856.6076687206933,1169.0
3858.6136633380975,1192.0
3860.6185837913345,1173.0
3862.6224303861854,1218.0
3864.6252034284353,1216.0
3866.6269032238597,1178.0
3868.6275300782327,1177.0
3870.627084297317,1177.0
3872.6255661868745,1167.0
3874.6229760526567,1190.0
3876.619314200405,1184.0
3878.614580935866,1213.0
3880.608776564768,1215.0
3882.6019013928326,1167.0
3884.5939557257807,1178.0
3886.584939869317,1199.0
3888.574854129145,1159.0
3890.5636988109545,1159.0
3892.551474220425,1188.0
3894.538180663236,1165.0
3896.5238184450427,1163.0
3898.5083878715122,1290.0
3900.4918892482747,1171.0
3902.474322880975,1169.0
3904.45568907523,1184.0
3906.43598813666,1218.0
3908.415220370862,1182.0
3910.393386083426,1205.0
3912.370485579935,1180.0
3914.3465191659543,1169.0
3916.3214871470427,1218.0
3918.2953898287415,1173.0
3920.2682275165826,1177.0
3922.2400005160816,1222.0
3924.2107091327453,1188.0
3926.180353672067,1158.0
3928.148934439527,1173.0
3930.116451740585,1199.0
3932.0829058806958,1165.0
3934.048297165291,1190.0
3936.0126258998007,1163.0
3937.9758923896225,1156.0
3939.9380969401536,1205.0
3941.8992398567734,1144.0
3943.859321444841,1211.0
3945.8183420096993,1171.0
3947.7763018566766,1196.0
3949.733201291092,1188.0
3951.6890406182392,1175.0
3953.6438201433994,1182.0
3955.597540171835,1201.0
3957.5502010087857,1190.0
3959.5018029594885,1173.0
3961.4523463291516,1194.0
3963.401831422969,1184.0
3965.3502585461083,1180.0
3967.297628003729,1171.0
3969.2439401009706,1192.0
3971.189195142948,1245.0
3973.133393434762,1182.0
3975.0765352814924,1190.0
3977.018620988196,1165.0
3978.9596508599116,1156.0
3980.899625201666,1173.0
3982.8385443184543,1171.0
3984.776408515252,1165.0
3986.713218097024,1169.0
3988.6489733687013,1178.0
3990.583674635198,1213.0
3992.5173222014128,1175.0
3994.4499163722157,1150.0
3996.381457452455,1173.0
3998.311945746962,1178.0
4000.241381560538,1203.0
4002.1697651979684,1190.0
4004.0970969640075,1194.0
4006.0233771633975,1209.0
4007.9486061008465,1196.0
4009.8727840810443,1167.0
4011.7959114086607,1184.0
4013.717988388331,1178.0
4015.639015324672,1196.0
4017.5589925222775,1184.0
4019.4779202857153,1188.0
4021.395798919526,1211.0
4023.3126287282266,1177.0
4025.2284100163088,1188.0
4027.143143088235,1218.0
4029.056828248451,1197.0
4030.969465801363,1203.0
4032.881056051365,1220.0
4034.791599302811,1178.0
4036.7010958600367,1186.0
4038.60954602735,1211.0
4040.516950109033,1245.0
4042.4233084093266,1196.0
4044.328621232464,1203.0
4046.232888882634,1211.0
4048.136111664011,1190.0
4050.0382898807275,1190.0
4051.9394238369023,1165.0
4053.8395138366086,1207.0
4055.7385601839032,1173.0
4057.6365631828066,1197.0
4059.5335231373174,1156.0
4061.429440351394,1177.0
4063.3243151289735,1192.0
4065.2181477739578,1169.0
4067.110938590222,1194.0
4069.0026878816097,1178.0
4070.8933959519327,1169.0
4072.7830631049674,1203.0
4074.671689644467,1180.0
4076.559275874153,1152.0
4078.4458220977085,1196.0
4080.3313286187877,1182.0
4082.2157957410145,1184.0
4084.0992237679748,1205.0
4085.981613003234,1144.0
4087.8629637503127,1178.0
4089.7432763127053,1197.0
4091.6225509938686,1171.0
4093.500788097226,1161.0
4095.3779879261783,1156.0
4097.254150784076,1165.0
4099.129276974241,1125.0
4101.003366799972,1152.0
4102.87642056452,1173.0
4104.748438571103,1186.0
4106.619421122914,1131.0
4108.4893685231,1184.0
4110.358281074779,1178.0
4112.2261590810285,1188.0
4114.093002844895,1169.0
4115.958812669391,1158.0
4117.823588857484,1127.0
4119.6873317121135,1209.0
4121.550041536182,1158.0
4123.411718632549,1146.0
4125.272363304044,1146.0
4127.1319758534555,1173.0
4128.990556583538,1121.0
4130.8481057970075,1167.0
4132.704623796535,1133.0
4134.560110884768,1182.0
4136.414567364303,1139.0
4138.267993537704,1169.0
4140.120389707497,1167.0
4141.97175617617,1123.0
4143.822093246168,1159.0
4145.671401219901,1165.0
4147.519680399737,1156.0
4149.366931088003,1173.0
4151.213153586996,1161.0
4153.0583481989615,1131.0
4154.902515226111,1175.0
4156.745654970613,1196.0
4158.587767734598,1129.0
4160.428853820158,1140.0
4162.268913529337,1184.0
4164.107947164148,1131.0
4165.945955026551,1146.0
4167.782937418473,1137.0
4169.618894641799,1145.5
4171.45382699837,1154.0
4173.287734789987,1161.0
4175.120618318402,1140.0
4176.952477885337,1140.0
4178.783313792459,1154.0
4180.6131263414045,1127.0
4182.441915833757,1120.0
4184.269682571061,1152.0
4186.096426854816,1148.0
4187.922148986485,1133.0
4189.7468492674725,1154.0
4191.57052799916,1178.0
4193.3931854828625,1154.0
4195.214822019872,1144.0
4197.03543791142,1146.0
4198.855033458702,1180.0
4200.673608962865,1133.0
4202.491164725014,1140.0
4204.307701046206,1146.0
4206.123218227456,1123.0
4207.9377165697315,1120.0
4209.751196373956,1113.0
4211.563657941002,1106.0
4213.3751015717025,1125.0
4215.185527566842,1144.0
4216.994936227156,1118.0
4218.80332785334,1137.0
4220.610702746033,1142.0
4222.417061205841,1148.0
4224.222403533307,1140.0
4226.02673002894,1127.0
4227.830040993193,1123.0
4229.632336726476,1169.0
4231.433617529152,1156.0
4233.233883701529,1144.0
4235.033135543874,1144.0
4236.831373356408,1121.0
4238.628597439292,1133.0
4240.424808092648,1144.0
4242.220005616551,1139.0
4244.014190311016,1129.0
4245.807362476022,1156.0
4247.599522411489,1140.0
4249.390670417291,1188.0
4251.1808067932525,1156.0
4252.96993183915,1146.0
4254.7580458547,1135.0
4256.545149139587,1118.0
4258.33124199343,1120.0
4260.116324715804,1137.0
4261.90039760623,1154.0
4263.683460964181,1158.0
4265.465515089078,1137.0
4267.246560280288,1169.0
4269.026596837137,1156.0
4270.805625058882,1144.0
4272.583645244744,1140.0
4274.3606576938855,1220.0
4276.136662705419,1152.0
4277.911660578404,1140.0
4279.685651611842,1140.0
4281.458636104697,1169.0
4283.2306143558635,1150.0
4285.001586664192,1144.0
4286.771553328477,1152.0
4288.540514647466,1129.0
4290.308470919845,1165.0
4292.0754224442535,1127.0
4293.84136951927,1152.0
4295.606312443426,1163.0
4297.370251515193,1142.0
4299.133187032996,1140.0
4300.895119295199,1186.0
4302.656048600114,1197.0
4304.415975245998,1135.0
4306.174899531055,1139.0
4307.932821753433,1167.0
4309.689742211223,1131.0
4311.445661202462,1218.0
4313.200579025135,1148.0
4314.954495977168,1165.0
4316.707412356431,1144.0
4318.45932846074,1173.0
4320.210244587852,1152.0
4321.960161035471,1177.0
4323.709078101247,1178.0
4325.456996082765,1171.0
4327.2039152775615,1146.0
4328.949835983112,1182.0
4330.694758496838,1150.0
4332.438683116101,1194.0
4334.181610138212,1159.0
4335.9235398604105,1277.0
4337.664472579891,1144.0
4339.404408593791,1173.0
4341.143348199179,1178.0
4342.881291693078,1167.0
4344.618239372439,1161.0
4346.354191534174,1180.0
4348.089148475121,1137.0
4349.823110492063,1180.0
4351.556077881725,1148.0
4353.28805094077,1171.0
4355.019029965815,1159.0
4356.749015253403,1133.0
4358.4780071000205,1125.0
4360.206005802098,1171.0
4361.93301165601,1173.0
4363.659024958064,1131.0
4365.3840460045085,1154.0
4367.108075091532,1171.0
4368.831112515274,1207.0
4370.5531585717945,1277.0
4372.274213557108,1131.0
4373.994277767162,1178.0
4375.713351497843,1156.0
4377.431435044984,1175.0
4379.148528704343,1184.0
4380.864632771629,1131.0
4382.579747542486,1142.0
4384.293873312494,1188.0
4386.007010377178,1188.0
4387.719159031994,1256.0
4389.4303195723405,1159.0
4391.140492293549,1180.0
4392.849677490896,1152.0
4394.557875459592,1171.0
4396.265086494781,1161.0
4397.971310891551,1213.0
4399.676548944928,1171.0
4401.38080094987,1177.0
4403.084067201271,1140.0
4404.78634799397,1146.0
4406.487643622733,1167.0
4408.187954382272,1144.0
4409.887280567227,1142.0
4411.585622472181,1152.0
4413.28298039165,1178.0
4414.979354620082,1177.0
4416.674745451874,1199.0
4418.369153181344,1175.0
4420.06257810275,1156.0
4421.755020510294,1154.0
4423.446480698103,1182.0
4425.136958960242,1159.0
4426.826455590717,1175.0
4428.5149708834615,1159.0
4430.2025051323435,1144.0
4431.889058631175,1163.0
4433.574631673693,1146.0
4435.2592245535725,1173.0
4436.942837564424,1127.0
4438.62547099979,1150.0
4440.307125153155,1144.0
4441.98780031792,1154.0
4443.667496787439,1197.0
4445.346214854986,1163.0
4447.023954813776,1159.0
4448.700716956957,1154.0
4450.376501577608,1165.0
4452.051308968741,1175.0
4453.725139423301,1158.0
4455.397993234174,1158.0
4457.069870694158,1150.0
4458.740772096013,1268.0
4460.410697732406,1133.0
4462.079647895955,1150.0
4463.747622879191,1158.0
4465.414622974597,1139.0
4467.080648474577,1133.0
4468.745699671466,1165.0
4470.409776857541,1146.0
4472.072880325,1148.0
4473.7350103659755,1152.0
4475.396167272533,1196.0
4477.056351336667,1152.0
4478.71556285031,1169.0
4480.373802105318,1129.0
4482.031069393481,1173.0
4483.687365006517,1140.0
4485.34268923608,1140.0
4486.997042373754,1182.0
4488.650424711046,1159.0
4490.302836539406,1154.0
4491.954278150197,1184.0
4493.604749834734,1156.0
4495.254251884242,1150.0
4496.902784589889,1159.0
4498.550348242765,1148.0
4500.196943133893,1133.0
4501.842569554226,1154.0
4503.487227794649,1196.0
4505.130918145969,1131.0
4506.773640898928,1148.0
4508.415396344197,1146.0
4510.056184772371,1180.0
4511.69600647398,1173.0
4513.334861739482,1169.0
4514.9727508592605,1144.0
4516.609674123623,1144.0
4518.245631822821,1144.0
4519.880624247022,1161.0
4521.514651686319,1140.0
4523.147714430745,1152.0
4524.779812770248,1178.0
4526.41094699472,1173.0
4528.041117393961,1131.0
4529.670324257715,1148.0
4531.298567875647,1110.0
4532.925848537345,1123.0
4534.552166532336,1159.0
4536.177522150063,1222.0
4537.801915679902,1144.0
4539.425347411154,1127.0
4541.047817633045,1150.0
4542.669326634736,1139.0
4544.289874705302,1118.0
4545.909462133757,1161.0
4547.52808920903,1133.0
4549.1457562199885,1177.0
4550.762463455414,1158.0
4552.378211204024,1114.0
4553.992999754457,1190.0
4555.606829395281,1159.0
4557.219700414982,1156.0
4558.83161310198,1131.0
4560.442567744618,1142.0
4562.052564631162,1140.0
4563.661604049808,1131.0
4565.269686288673,1196.0
4566.876811635806,1156.0
4568.482980379167,1123.0
4570.088192806657,1133.0
4571.692449206093,1139.0
4573.295749865223,1131.0
4574.898095071707,1154.0
4576.499485113143,1116.0
4578.099920277051,1182.0
4579.699400850866,1167.0
4581.297927121959,1133.0
4582.895499377622,1163.0
4584.492117905063,1165.0
4586.087782991428,1158.0
4587.6824949237725,1129.0
4589.276253989086,1182.0
4590.869060474281,1146.0
4592.460914666186,1156.0
4594.051816851559,1120.0
4595.641767317082,1131.0
4597.230766349354,1116.0
4598.818814234908,1131.0
4600.405911260188,1123.0
4601.99205771157,1129.0
4603.577253875352,1163.0
4605.161500037746,1135.0
4606.744796484898,1144.0
4608.327143502867,1116.0
4609.908541377648,1156.0
4611.488990395139,1156.0
4613.068490841179,1137.0
4614.647043001516,1123.0
4616.224647161831,1106.0
4617.801303607717,1116.0
4619.3770126246945,1114.0
4620.951774498204,1125.0
4622.525589513612,1129.0
4624.098457956199,1131.0
4625.670380111171,1118.0
4627.241356263656,1159.0
4628.811386698708,1161.0
4630.380471701292,1175.0
4631.948611556301,1139.0
4633.51580654855,1139.0
4635.08205696277,1135.0
4636.647363083617,1137.0
4638.211725195666,1196.0
4639.7751435834125,1158.0
4641.337618531275,1140.0
4642.89915032359,1104.0
4644.459739244618,1118.0
4646.019385578533,1114.0
4647.578089609437,1082.0
4649.135851621348,1108.0
4650.692671898207,1099.0
4652.248550723867,1082.0
4653.803488382115,1080.0
4655.3574851566445,1146.0
4656.910541331077,1140.0
4658.462657188951,1137.0
4660.013833013725,1127.0
4661.564069088772,1082.0
4663.113365697394,1104.0
4664.661723122808,1082.0
4666.209141648145,1110.0
4667.755621556464,1110.0
4669.301163130738,1161.0
4670.845766653858,1116.0
4672.389432408638,1120.0
4673.93216067781,1108.0
4675.473951744019,1112.0
4677.014805889836,1102.0
4678.554723397749,1112.0
4680.093704550165,1066.0
4681.631749629401,1116.0
4683.1688589177065,1101.0
4684.7050326972385,1097.0
4686.240271250072,1085.0
4687.774574858211,1084.0
4689.3079438035675,1118.0
4690.840378367971,1112.0
4692.371878833177,1116.0
4693.90244548085,1140.0
4695.432078592579,1082.0
4696.960778449866,1076.0
4698.48854533413,1108.0
4700.015379526718,1070.0
4701.541281308875,1093.0
4703.066250961785,1101.0
4704.590288766531,1074.0
4706.113395004126,1158.0
4707.635569955488,1114.0
4709.156813901467,1156.0
4710.677127122815,1082.0
4712.1965099002155,1125.0
4713.714962514257,1101.0
4715.232485245444,1112.0
4716.749078374209,1127.0
4718.264742180891,1093.0
4719.779476945752,1110.0
4721.293282948962,1095.0
4722.806160470613,1087.0
4724.31810979072,1089.0
4725.829131189199,1097.0
4727.339224945896,1078.0
4728.84839134056,1101.0
4730.35663065287,1066.0
4731.863943162411,1078.0
4733.370329148685,1095.0
4734.875788891115,1114.0
4736.3803226690325,1082.0
4737.883930761693,1085.0
4739.386613448254,1087.0
4740.888371007808,1078.0
4742.389203719342,1089.0
4743.889111861774,1068.0
4745.38809571393,1091.0
4746.88615555455,1074.0
4748.3832916623,1074.0
4749.879504315742,1078.0
4751.3747937933695,1133.0
4752.869160373588,1059.0
4754.362604334707,1146.0
4755.855125954964,1082.0
4757.3467255125015,1063.0
4758.837403285386,1082.0
4760.327159551591,1053.0
4761.8159945890075,1051.0
4763.303908675438,1066.0
4764.790902088604,1053.0
