#Acq. time (s)=	10
#Accumulations=	5
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	High Sensitivity
#Detector ADC=	45 kHz 
#Detector temperature (°C)=	-50.35
#Instrument=	OSD
#Detector=	Syncerity
#Grating=	685
#Laser (nm)=	785 
#Spectro (cm-¹)=	2019.74
#Laser power=	60
#E-Cal_Neon=	0
#Full time(s)=	51
#AC=	Not calibrated
#Project=	A
#Sample=	B
#Site=	C
#Title=	SERSxMastCells_1
#Remark=	
#Date=	04.10.2024 11:29
#Acquired=	04.10.2024 11:29:49
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
3513.15	331.5
3511.88	335
3510.6	317.5
3509.33	318
3508.05	302
3506.77	307.5
3505.49	302.5
3504.22	294
3502.94	270
3501.66	267
3500.38	265.5
3499.1	273.5
3497.82	265
3496.54	251
3495.26	257
3493.98	256
3492.7	246.5
3491.42	251
3490.14	243.5
3488.85	232.5
3487.57	236
3486.29	238
3485.01	239
3483.72	233.5
3482.44	239
3481.15	231
3479.87	241
3478.59	239
3477.3	244
3476.02	240.5
3474.73	257.5
3473.44	250
3472.16	255
3470.87	264
3469.58	257
3468.3	258.5
3467.01	272
3465.72	267.5
3464.43	262
3463.14	278
3461.85	272
3460.56	288
3459.28	282
3457.99	287
3456.69	292
3455.4	288
3454.11	287.5
3452.82	281.5
3451.53	289.5
3450.24	281.5
3448.95	285
3447.65	277
3446.36	277
3445.07	270.5
3443.77	274
3442.48	257
3441.18	260
3439.89	245
3438.59	246.5
3437.3	239
3436	227.5
3434.71	231.5
3433.41	218.5
3432.11	217.5
3430.81	202
3429.52	207
3428.22	202.5
3426.92	207
3425.62	192
3424.32	187.5
3423.02	184
3421.72	189
3420.42	191.5
3419.12	185
3417.82	182.5
3416.52	193
3415.22	197
3413.92	198
3412.62	198
3411.31	205.5
3410.01	211
3408.71	207
3407.41	213
3406.1	210.5
3404.8	214
3403.49	217
3402.19	216
3400.88	225
3399.58	216
3398.27	233.5
3396.97	230.5
3395.66	228.5
3394.35	230
3393.05	232.5
3391.74	245
3390.43	230.5
3389.12	232
3387.82	217
3386.51	227.5
3385.2	223.5
3383.89	230
3382.58	218
3381.27	217
3379.96	224.5
3378.65	212.5
3377.34	200
3376.02	197.5
3374.71	200
3373.4	207
3372.09	197
3370.77	187.5
3369.46	178
3368.15	178
3366.83	175.5
3365.52	167
3364.2	163
3362.89	167.5
3361.57	153
3360.26	160
3358.94	154
3357.63	152.5
3356.31	149.5
3354.99	158.5
3353.67	150
3352.36	159
3351.04	157
3349.72	147.5
3348.4	173.5
3347.08	172.5
3345.76	156
3344.44	171.5
3343.12	164
3341.8	173.5
3340.48	171.5
3339.16	177
3337.84	177
3336.52	187
3335.2	180.5
3333.87	192
3332.55	183
3331.23	192.5
3329.9	196.5
3328.58	182.5
3327.25	185.5
3325.93	189.5
3324.61	184.5
3323.28	185
3321.95	192.5
3320.63	187
3319.3	186
3317.98	171.5
3316.65	170
3315.32	170
3313.99	169
3312.66	161.5
3311.34	154.5
3310.01	147
3308.68	146
3307.35	139
3306.02	142.5
3304.69	147.5
3303.36	136.5
3302.03	140
3300.7	122.5
3299.36	125.5
3298.03	129.5
3296.7	123.5
3295.37	125
3294.04	126
3292.7	124
3291.37	127
3290.03	123
3288.7	128
3287.36	128.5
3286.03	127
3284.69	129
3283.36	129.5
3282.02	133
3280.69	129
3279.35	138.5
3278.01	130.5
3276.68	136.5
3275.34	144
3274	135
3272.66	144
3271.32	155
3269.98	152.5
3268.64	151.5
3267.3	149
3265.96	155
3264.62	167
3263.28	162
3261.94	155
3260.6	153
3259.26	162
3257.92	160
3256.57	152
3255.23	158
3253.89	151.5
3252.54	149
3251.2	149.5
3249.85	145
3248.51	136
3247.16	139.5
3245.82	136
3244.47	127.5
3243.13	133
3241.78	128
3240.43	114.5
3239.09	115.5
3237.74	122.5
3236.39	119
3235.04	104
3233.69	111
3232.34	112.5
3230.99	108
3229.65	101.5
3228.3	112.5
3226.94	110.5
3225.59	107.5
3224.24	106
3222.89	110.5
3221.54	111
3220.19	113
3218.84	111
3217.48	124
3216.13	114
3214.78	117
3213.42	119
3212.07	117.5
3210.71	129.5
3209.36	130
3208	138
3206.65	129
3205.29	137.5
3203.93	140
3202.58	130.5
3201.22	133.5
3199.86	137
3198.51	134.5
3197.15	137.5
3195.79	130.5
3194.43	135.5
3193.07	134
3191.71	131.5
3190.35	125.5
3188.99	122
3187.63	124.5
3186.27	123
3184.91	122.5
3183.55	113
3182.19	116
3180.82	116
3179.46	106.5
3178.1	107
3176.73	106
3175.37	103.5
3174.01	95
3172.64	102
3171.28	107.5
3169.91	107
3168.55	95.5
3167.18	107.5
3165.81	96
3164.45	102.5
3163.08	101.5
3161.71	104
3160.35	104
3158.98	110
3157.61	107.5
3156.24	103.5
3154.87	113
3153.5	104
3152.13	110.5
3150.76	114.5
3149.39	115.5
3148.02	113
3146.65	115
3145.28	121.5
3143.91	124.5
3142.54	128.5
3141.16	125
3139.79	124.5
3138.42	129
3137.04	129
3135.67	124.5
3134.29	136.5
3132.92	132
3131.54	134
3130.17	135
3128.79	130.5
3127.42	135.5
3126.04	133
3124.66	134.5
3123.29	129.5
3121.91	126
3120.53	126
3119.15	125
3117.77	127
3116.39	127
3115.02	118
3113.64	124
3112.26	123.5
3110.88	117
3109.49	126.5
3108.11	118
3106.73	122
3105.35	120.5
3103.97	123.5
3102.59	119
3101.2	121
3099.82	124.5
3098.44	128
3097.05	136
3095.67	131.5
3094.28	133
3092.9	133.5
3091.51	141
3090.13	142
3088.74	142
3087.35	137
3085.97	144.5
3084.58	156.5
3083.19	150
3081.8	157.5
3080.42	159.5
3079.03	160
3077.64	159
3076.25	171
3074.86	168
3073.47	167
3072.08	176
3070.69	172
3069.3	172
3067.91	171
3066.51	176.5
3065.12	174.5
3063.73	181
3062.34	177.5
3060.94	186.5
3059.55	177.5
3058.16	187
3056.76	189.5
3055.37	180
3053.97	190.5
3052.58	181.5
3051.18	187
3049.78	186.5
3048.39	195.5
3046.99	202
3045.59	201
3044.2	203
3042.8	211
3041.4	200
3040	224
3038.6	218.5
3037.2	211.5
3035.8	228.5
3034.4	238
3033	246
3031.6	259
3030.2	257
3028.8	271
3027.4	279
3025.99	283
3024.59	287
3023.19	308
3021.78	319.5
3020.38	339
3018.98	346
3017.57	349
3016.17	373.5
3014.76	381
3013.36	398.5
3011.95	408
3010.54	410.5
3009.14	430
3007.73	436
3006.32	452.5
3004.92	453
3003.51	458.5
3002.1	465.5
3000.69	471
2999.28	453.5
2997.87	465.5
2996.46	453
2995.05	441.5
2993.64	430
2992.23	436
2990.82	441
2989.41	417.5
2988	420.5
2986.58	412
2985.17	426
2983.76	413.5
2982.34	413.5
2980.93	418
2979.52	421
2978.1	426.5
2976.69	436
2975.27	433.5
2973.86	446
2972.44	467
2971.02	501
2969.61	534
2968.19	551.5
2966.77	593.5
2965.35	639
2963.94	723
2962.52	788.5
2961.1	893.5
2959.68	1004.5
2958.26	1135.5
2956.84	1247.5
2955.42	1436
2954	1601
2952.58	1791.5
2951.16	1981
2949.73	2207.5
2948.31	2363.5
2946.89	2523
2945.47	2663
2944.04	2739
2942.62	2800.5
2941.19	2747.5
2939.77	2706.5
2938.34	2522
2936.92	2371
2935.49	2189
2934.07	1983.5
2932.64	1736
2931.22	1540
2929.79	1341
2928.36	1185
2926.93	1050
2925.5	933
2924.08	851
2922.65	751
2921.22	665
2919.79	634.5
2918.36	579
2916.93	541.5
2915.5	512
2914.07	473
2912.64	441.5
2911.2	424
2909.77	391
2908.34	393
2906.91	364.5
2905.47	351
2904.04	346
2902.61	335
2901.17	297
2899.74	329.5
2898.3	307
2896.87	298.5
2895.43	285
2893.99	298.5
2892.56	298.5
2891.12	294.5
2889.68	284.5
2888.25	288
2886.81	279.5
2885.37	289.5
2883.93	283.5
2882.49	278
2881.05	279.5
2879.61	274
2878.17	273.5
2876.73	275.5
2875.29	267.5
2873.85	250
2872.41	264.5
2870.97	255
2869.52	243.5
2868.08	241
2866.64	236
2865.19	222
2863.75	232
2862.31	222.5
2860.86	215
2859.42	212
2857.97	210
2856.52	201
2855.08	203.5
2853.63	201
2852.19	212.5
2850.74	186
2849.29	210
2847.84	196.5
2846.39	204
2844.95	191
2843.5	179
2842.05	181.5
2840.6	182
2839.15	178
2837.7	172.5
2836.25	167.5
2834.79	162
2833.34	162
2831.89	149.5
2830.44	136
2828.99	146
2827.53	138
2826.08	128
2824.62	137
2823.17	121.5
2821.72	120
2820.26	121.5
2818.81	128
2817.35	124
2815.89	114
2814.44	111.5
2812.98	106
2811.52	105
2810.06	104
2808.61	108
2807.15	104.5
2805.69	106.5
2804.23	107
2802.77	107.5
2801.31	98.5
2799.85	100.5
2798.39	100.5
2796.93	101
2795.47	107.5
2794.01	101
2792.54	99
2791.08	96.5
2789.62	98
2788.16	103
2786.69	104.5
2785.23	95
2783.76	93
2782.3	101
2780.83	100.5
2779.37	103
2777.9	97
2776.44	106
2774.97	102
2773.5	104
2772.04	104
2770.57	109.5
2769.1	107
2767.63	107
2766.16	107.5
2764.69	112
2763.22	117
2761.75	114
2760.28	110
2758.81	115.5
2757.34	122
2755.87	129
2754.4	128
2752.93	134
2751.45	133
2749.98	145.5
2748.51	151.5
2747.03	160.5
2745.56	169
2744.09	186
2742.61	181
2741.14	197
2739.66	203
2738.18	207.5
2736.71	212
2735.23	212.5
2733.75	222
2732.28	230
2730.8	209.5
2729.32	213
2727.84	199
2726.36	179
2724.88	166
2723.4	172.5
2721.92	150
2720.44	144
2718.96	139.5
2717.48	126
2716	127.5
2714.52	120.5
2713.04	115.5
2711.55	113
2710.07	110
2708.59	105
2707.1	104
2705.62	108.5
2704.13	101.5
2702.65	104.5
2701.16	92
2699.68	106
2698.19	99
2696.7	102.5
2695.22	104
2693.73	91
2692.24	99.5
2690.76	99
2689.27	93.5
2687.78	92.5
2686.29	94.5
2684.8	100.5
2683.31	96.5
2681.82	94.5
2680.33	98
2678.84	95.5
2677.35	95
2675.85	93
2674.36	92
2672.87	93.5
2671.38	92.5
2669.88	94.5
2668.39	94
2666.9	92.5
2665.4	93
2663.91	93
2662.41	85.5
2660.92	99.5
2659.42	85
2657.92	94.5
2656.43	103
2654.93	103
2653.43	95
2651.93	97
2650.44	98.5
2648.94	97
2647.44	96.5
2645.94	97
2644.44	100.5
2642.94	93
2641.44	90
2639.94	96
2638.44	95
2636.93	101.5
2635.43	99.5
2633.93	96.5
2632.43	100
2630.92	101.5
2629.42	99.5
2627.92	103.5
2626.41	106
2624.91	100.5
2623.4	100.5
2621.9	105
2620.39	109
2618.88	108.5
2617.38	103.5
2615.87	101.5
2614.36	110.5
