#X		#Y		#Wave		#Intensity
404.763323	-427.523067	1808.186523	19434.511719
404.763323	-427.523067	1807.220703	19134.031250
404.763323	-427.523067	1806.254883	19315.894531
404.763323	-427.523067	1805.288086	19347.503906
404.763323	-427.523067	1804.321289	18994.824219
404.763323	-427.523067	1803.354492	19423.400391
404.763323	-427.523067	1802.387695	19274.355469
404.763323	-427.523067	1801.419922	19405.130859
404.763323	-427.523067	1800.453125	19454.484375
404.763323	-427.523067	1799.485352	19140.279297
404.763323	-427.523067	1798.517578	19598.875000
404.763323	-427.523067	1797.548828	19747.259766
404.763323	-427.523067	1796.581055	19771.089844
404.763323	-427.523067	1795.612305	19350.394531
404.763323	-427.523067	1794.643555	19539.367188
404.763323	-427.523067	1793.674805	19652.089844
404.763323	-427.523067	1792.706055	19574.378906
404.763323	-427.523067	1791.736328	19826.632812
404.763323	-427.523067	1790.766602	19550.994141
404.763323	-427.523067	1789.796875	19696.597656
404.763323	-427.523067	1788.827148	19811.703125
404.763323	-427.523067	1787.857422	19612.312500
404.763323	-427.523067	1786.886719	19669.072266
404.763323	-427.523067	1785.916992	19497.677734
404.763323	-427.523067	1784.946289	20058.755859
404.763323	-427.523067	1783.974609	19684.648438
404.763323	-427.523067	1783.003906	20108.660156
404.763323	-427.523067	1782.032227	19846.134766
404.763323	-427.523067	1781.061523	19940.751953
404.763323	-427.523067	1780.089844	20085.962891
404.763323	-427.523067	1779.117188	19962.814453
404.763323	-427.523067	1778.145508	20057.345703
404.763323	-427.523067	1777.172852	20126.537109
404.763323	-427.523067	1776.200195	19932.628906
404.763323	-427.523067	1775.227539	19979.054688
404.763323	-427.523067	1774.254883	20328.875000
404.763323	-427.523067	1773.282227	20423.226562
404.763323	-427.523067	1772.308594	20388.642578
404.763323	-427.523067	1771.334961	20566.328125
404.763323	-427.523067	1770.361328	20450.880859
404.763323	-427.523067	1769.387695	20481.980469
404.763323	-427.523067	1768.413086	20222.654297
404.763323	-427.523067	1767.438477	20337.103516
404.763323	-427.523067	1766.463867	20330.339844
