#Wave		#Intensity
1808.186523	137852.109375
1807.220703	137442.125000
1806.254883	137146.156250
1805.288086	136689.937500
1804.321289	137122.062500
1803.354492	137304.671875
1802.387695	138013.750000
1801.419922	138096.875000
1800.453125	137241.703125
1799.485352	136391.968750
1798.517578	136986.250000
1797.548828	137933.500000
1796.581055	137754.859375
1795.612305	138239.234375
1794.643555	138291.687500
1793.674805	137498.625000
1792.706055	138335.593750
1791.736328	138299.140625
1790.766602	137937.921875
1789.796875	138840.218750
1788.827148	137961.593750
1787.857422	137927.765625
1786.886719	138418.750000
1785.916992	139185.828125
1784.946289	138391.484375
1783.974609	138387.968750
1783.003906	138835.375000
1782.032227	139561.171875
1781.061523	138995.281250
1780.089844	139027.062500
1779.117188	140223.140625
1778.145508	139885.187500
1777.172852	140116.625000
1776.200195	139983.718750
1775.227539	140655.062500
1774.254883	141621.968750
1773.282227	140518.078125
1772.308594	140423.078125
1771.334961	141300.953125
1770.361328	141458.453125
1769.387695	141077.875000
1768.413086	141242.921875
1767.438477	141821.953125
1766.463867	142670.828125
1765.489258	142169.156250
1764.514648	143176.546875
1763.539062	143343.468750
1762.564453	143782.718750
1761.588867	143846.046875
1760.612305	143657.218750
1759.636719	144592.656250
1758.660156	143819.093750
1757.684570	144348.437500
1756.708008	145200.000000
1755.730469	144353.734375
1754.753906	145220.031250
1753.776367	145887.078125
1752.798828	145927.125000
1751.821289	145569.578125
1750.843750	146349.328125
1749.866211	147470.828125
1748.887695	146969.796875
1747.909180	147771.375000
1746.930664	147177.484375
1745.952148	147910.812500
1744.972656	148412.656250
1743.993164	149070.031250
1743.013672	149021.359375
1742.034180	149557.796875
1741.054688	149544.171875
1740.074219	150020.015625
1739.094727	150237.156250
1738.114258	149734.125000
1737.132812	150651.109375
1736.152344	151675.531250
1735.170898	152117.796875
1734.190430	151903.046875
1733.208008	152089.421875
1732.226562	152493.703125
1731.245117	153336.265625
1730.262695	153644.921875
1729.280273	153878.312500
1728.297852	154071.546875
1727.315430	153503.687500
1726.332031	154560.343750
1725.349609	155173.656250
1724.366211	155341.406250
1723.382812	156742.156250
1722.398438	156714.437500
1721.415039	157871.781250
1720.430664	157643.859375
1719.446289	157588.453125
1718.461914	158552.468750
1717.476562	158961.515625
1716.492188	159145.609375
1715.506836	159314.640625
1714.521484	159755.687500
1713.536133	160803.078125
1712.549805	160719.578125
1711.564453	161232.406250
1710.578125	161355.875000
1709.591797	162087.781250
1708.604492	162647.343750
1707.618164	163812.406250
1706.630859	163700.921875
1705.643555	164568.750000
1704.656250	164636.500000
1703.668945	165020.531250
1702.680664	165187.750000
1701.692383	166084.375000
1700.704102	167446.109375
1699.715820	167386.218750
1698.727539	167945.890625
1697.738281	168343.625000
1696.749023	168820.765625
1695.759766	169407.125000
1694.770508	169771.953125
1693.780273	170487.078125
1692.791016	171278.937500
1691.800781	171476.656250
1690.810547	171453.203125
1689.819336	172204.609375
1688.829102	173459.718750
1687.837891	172641.453125
1686.846680	173605.546875
1685.855469	174179.640625
1684.864258	175522.562500
1683.872070	175252.671875
1682.879883	175436.687500
1681.887695	176228.062500
1680.895508	176954.640625
1679.903320	178104.687500
1678.910156	177036.640625
1677.916992	179070.562500
1676.923828	179498.687500
1675.930664	180251.000000
1674.936523	180478.140625
1673.942383	180663.109375
1672.949219	181625.015625
1671.954102	181762.625000
1670.959961	182172.265625
1669.964844	183860.328125
1668.970703	184620.437500
1667.975586	184433.421875
1666.979492	184884.125000
1665.984375	184731.703125
1664.988281	185990.000000
1663.993164	186259.750000
1662.996094	187144.281250
1662.000000	187497.593750
1661.003906	187016.421875
1660.006836	188973.750000
1659.009766	188995.796875
1658.012695	188840.203125
1657.015625	189557.750000
1656.017578	189944.578125
1655.019531	190402.718750
1654.021484	191711.015625
1653.023438	192166.093750
1652.025391	191844.890625
1651.026367	193312.140625
1650.027344	192722.359375
1649.028320	194134.609375
1648.029297	193680.265625
1647.029297	194003.859375
1646.029297	194738.218750
1645.030273	195002.375000
1644.029297	195303.296875
1643.029297	196179.515625
1642.028320	196214.515625
1641.028320	197198.312500
1640.027344	197164.234375
1639.025391	197589.640625
1638.024414	196902.031250
1637.022461	198921.234375
1636.020508	199611.156250
1635.018555	199993.906250
1634.016602	200531.093750
1633.014648	200577.265625
1632.011719	200697.000000
1631.008789	201623.687500
1630.005859	201527.312500
1629.001953	201261.781250
1627.999023	202376.468750
1626.995117	203547.062500
1625.991211	203087.656250
1624.987305	203544.671875
1623.982422	204858.734375
1622.977539	205001.703125
1621.973633	204924.250000
1620.967773	204908.015625
1619.962891	205542.750000
1618.958008	206722.812500
1617.952148	206933.671875
1616.946289	207746.062500
1615.940430	208575.203125
1614.933594	206800.406250
1613.927734	207780.921875
1612.920898	208883.187500
1611.914062	209853.046875
1610.906250	209579.187500
1609.899414	210047.828125
1608.891602	209739.828125
1607.883789	210899.031250
1606.875977	210627.562500
1605.868164	212308.234375
1604.859375	211995.078125
1603.850586	213003.984375
1602.841797	213393.078125
1601.833008	214057.468750
1600.824219	214982.390625
1599.814453	214958.921875
1598.804688	215235.125000
1597.794922	216356.468750
1596.784180	217270.312500
1595.774414	216812.906250
1594.763672	216806.046875
1593.752930	217797.046875
1592.742188	218349.625000
1591.730469	216646.703125
1590.719727	218850.796875
1589.708008	218906.656250
1588.696289	219662.687500
1587.684570	220172.859375
1586.671875	220609.906250
1585.659180	222259.203125
1584.646484	221910.953125
1583.633789	222194.296875
1582.621094	222970.421875
1581.607422	222617.328125
1580.593750	222482.812500
1579.580078	223481.609375
