#Wave		#Intensity
3199.438477	59.220352
3198.732422	45.286152
3198.026367	69.658493
3197.319336	41.787594
3196.613281	69.633484
3195.906250	38.291542
3195.199219	31.323818
3194.492188	38.277790
3193.785156	59.145966
3193.078125	45.221146
3192.371094	41.735100
3191.663086	45.204903
3190.956055	55.626812
3190.248047	52.140770
3189.540039	38.229694
3188.832031	24.323618
3188.124023	59.061031
3187.416016	45.156204
3186.708008	41.675159
3185.999023	59.029202
3185.291016	41.660187
3184.582031	41.652699
3183.873047	31.233912
3183.164062	48.577351
3182.455078	69.383743
3181.746094	55.497017
3181.036133	41.615284
3180.327148	45.075119
3179.617188	58.933788
3178.908203	55.457123
3178.198242	24.258129
3177.488281	55.437183
3176.777344	62.355618
3176.067383	58.880829
3175.357422	55.407284
3174.646484	31.160992
3173.936523	48.463936
3173.225586	65.760658
3172.514648	65.748825
3171.803711	72.656685
3171.091797	79.562057
3170.380859	72.630547
3169.669922	51.869629
3168.958008	51.860298
3168.246094	69.134621
3167.534180	69.122185
3166.822266	55.287796
3166.110352	69.097305
3165.398438	65.630630
3164.686523	44.897083
3163.973633	69.060005
3163.260742	62.142818
3162.548828	44.872845
3161.835938	65.571579
3161.123047	51.757717
3160.410156	58.648186
3159.696289	55.188354
3158.983398	72.421677
3158.269531	58.616512
3157.556641	68.948181
3156.842773	79.276131
3156.128906	58.584850
3155.415039	51.683205
3154.700195	58.563747
3153.986328	44.775974
3153.272461	72.317390
3152.557617	61.975170
3151.842773	68.848892
3151.127930	82.603783
3150.413086	61.941677
3149.698242	72.252266
3148.983398	75.679214
3148.267578	58.468853
3147.552734	75.651939
3146.836914	65.323990
3146.121094	72.187187
3145.405273	72.174171
3144.689453	65.288673
3143.973633	68.712532
3143.257812	54.960114
3142.541016	58.384590
3141.825195	54.940296
3141.108398	58.363541
3140.391602	75.515663
3139.674805	75.502052
3138.958008	89.213600
3138.241211	85.766838
3137.523438	72.031151
3136.806641	92.594772
3136.088867	75.433983
3135.371094	85.704971
3134.653320	71.979187
3133.935547	71.966202
3133.217773	68.526878
3132.500000	99.346039
3131.781250	82.202576
3131.063477	78.763252
3130.344727	78.749039
3129.625977	95.851097
3128.907227	119.792244
3128.188477	102.660538
3127.469727	102.642006
3126.750000	102.623474
3126.031250	68.403297
3125.311523	78.649590
3124.591797	95.730042
3123.872070	112.804321
3123.152344	75.189301
3122.432617	92.261116
3121.712891	85.411537
3120.992188	105.891174
3120.272461	88.795914
3119.551758	102.438316
3118.831055	116.075790
3118.110352	105.814690
3117.389648	88.731773
3116.668945	109.188606
3115.947266	88.699715
3115.226562	105.738243
3114.504883	102.308846
3113.783203	109.109711
3113.062500	126.135307
3112.339844	126.112511
3111.618164	102.234909
3110.896484	129.474152
3110.173828	139.670532
3109.452148	112.397430
3108.729492	132.809311
3108.006836	102.142540
3107.284180	136.165436
3106.561523	112.316170
3105.838867	122.504578
3105.116211	129.287003
3104.392578	105.451904
3103.668945	108.833893
3102.946289	122.415985
3102.222656	132.593338
3101.499023	132.569351
3100.774414	135.943970
3100.050781	125.725426
3099.327148	142.689529
3098.602539	139.266968
3097.877930	112.072639
3097.153320	118.843414
3096.428711	129.006638
3095.704102	139.166199
3094.979492	132.353638
3094.254883	156.081177
3093.529297	152.660461
3092.803711	145.849152
3092.078125	145.822754
3091.353516	179.702484
3090.626953	149.159958
3089.901367	118.628494
3089.175781	135.550873
3088.449219	176.184235
3087.723633	176.152328
3086.997070	155.798843
3086.270508	135.452713
3085.543945	182.828049
3084.817383	162.484390
3084.090820	169.223923
3083.363281	189.496460
3082.636719	169.162613
3081.909180	152.218781
3081.181641	152.191208
3080.454102	155.545044
3079.726562	148.755264
3078.999023	182.530197
3078.270508	162.219666
3077.542969	179.085083
3076.814453	172.295929
3076.086914	216.175308
3075.358398	141.839325
3074.629883	175.578766
3073.900391	182.298752
